resource_key,model_key,character_code,character_name,variant,resource_type,runtime,manifest_path,render_status,complete_person_decision,complete_person_reason,canvas_width,canvas_height,model_width,model_height,nonblank_pixels,nonblank_ratio,bounds_min_x,bounds_min_y,bounds_max_x,bounds_max_y,bounds_width,bounds_height,slot_x,slot_y,slot_width,slot_height,bounds_inside_ratio,fill_width_ratio,fill_height_ratio,left_overflow,right_overflow,top_overflow,bottom_overflow,issue_level,texture_count,texture_pixels,render_canvas_sha256,screenshot_path,error_stage,error_message,audited_at,duration_ms
bangdream_038_live_event_307_ur,038_live_event_307_ur,038,要 乐奈,live_event_307_ur,半身 / 活动立绘,cubism2,src/vendor/deskpet/bangdream-models/038_live_event_307_ur/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,56733,0.247959,0,78,439,436,440,359,52,34,344,430,0.77964,1.27907,0.834884,52,43,0,0,good,2,2097152,19a7c812a469f929a6d800fcefcf021221cd98b44bf7a5cf194e58aba3736411,.cache/deskpet-audit/render-screenshots/bangdream_038_live_event_307_ur.png,,,2026-06-14T19:21:57.791Z,1413
bangdream_039_casual-2023,039_casual-2023,039,长崎 爽世,casual-2023,半身 / 私服立绘,cubism2,src/vendor/deskpet/bangdream-models/039_casual-2023/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,63807,0.278877,0,52,439,436,440,385,52,34,344,430,0.779787,1.27907,0.895349,52,43,0,0,good,2,2097152,b33234940b258d68a2ecb485a6534aba157c9290d88d38923fbbb707cf973739,.cache/deskpet-audit/render-screenshots/bangdream_039_casual-2023.png,,,2026-06-14T19:21:59.203Z,1416
bangdream_039_live_default,039_live_default,039,长崎 爽世,live_default,半身 / 活动立绘,cubism2,src/vendor/deskpet/bangdream-models/039_live_default/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,66735,0.291674,0,52,439,436,440,385,52,34,344,430,0.779787,1.27907,0.895349,52,43,0,0,good,2,2097152,d69db660aa2f942c2c1b5871b870e4133b104752fa52c972f7c93c954913d342,.cache/deskpet-audit/render-screenshots/bangdream_039_live_default.png,,,2026-06-14T19:22:00.619Z,1317
bangdream_039_live_event_297_ur,039_live_event_297_ur,039,长崎 爽世,live_event_297_ur,半身 / 活动立绘,cubism2,src/vendor/deskpet/bangdream-models/039_live_event_297_ur/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,83297,0.36406,0,29,439,436,440,408,52,34,344,430,0.770321,1.27907,0.948837,52,43,5,0,good,2,2097152,ea5388c1bb1de2100bd1329adcb312fc30a411a6561389d144c7e3a94d464cd2,.cache/deskpet-audit/render-screenshots/bangdream_039_live_event_297_ur.png,,,2026-06-14T19:22:01.936Z,1535
bangdream_039_live_event_307_sr,039_live_event_307_sr,039,长崎 爽世,live_event_307_sr,半身 / 活动立绘,cubism2,src/vendor/deskpet/bangdream-models/039_live_event_307_sr/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,71426,0.312177,0,52,439,436,440,385,52,34,344,430,0.779787,1.27907,0.895349,52,43,0,0,good,2,2097152,ac373dfc0550663029b031fea327f8d708fa2ab58605d4dcf44dbfe2f6f0ceeb,.cache/deskpet-audit/render-screenshots/bangdream_039_live_event_307_sr.png,,,2026-06-14T19:22:03.471Z,1518
bangdream_040_collabo_a_ur,040_collabo_a_ur,040,椎名 立希,collabo_a_ur,半身 / 联动立绘,cubism2,src/vendor/deskpet/bangdream-models/040_collabo_a_ur/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,62227,0.271971,0,65,439,436,440,372,52,34,344,430,0.779717,1.27907,0.865116,52,43,0,0,good,2,2097152,21a0f9254f1defd95f09a41646c8ecbd04e306495e6bae67e3645f1fd5a4b9ec,.cache/deskpet-audit/render-screenshots/bangdream_040_collabo_a_ur.png,,,2026-06-14T19:22:04.989Z,1480
bangdream_040_live_default,040_live_default,040,椎名 立希,live_default,半身 / 活动立绘,cubism2,src/vendor/deskpet/bangdream-models/040_live_default/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,62355,0.272531,0,65,439,436,440,372,52,34,344,430,0.779717,1.27907,0.865116,52,43,0,0,good,2,2097152,334772d95ba0e66ab6baeb5904bc5a7a0967e8d9a554223954d5c7373ac0ba82,.cache/deskpet-audit/render-screenshots/bangdream_040_live_default.png,,,2026-06-14T19:22:06.469Z,1433
bangdream_040_live_event_240_ur,040_live_event_240_ur,040,椎名 立希,live_event_240_ur,半身 / 活动立绘,cubism2,src/vendor/deskpet/bangdream-models/040_live_event_240_ur/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,64075,0.280048,0,65,439,436,440,372,52,34,344,430,0.779717,1.27907,0.865116,52,43,0,0,good,2,2097152,4c5a3c7fc9b82f981ada00b2e5341c48b915ba92eb01f774ae9873a47f037f26,.cache/deskpet-audit/render-screenshots/bangdream_040_live_event_240_ur.png,,,2026-06-14T19:22:07.903Z,1802
bangdream_040_live_event_297_ur,040_live_event_297_ur,040,椎名 立希,live_event_297_ur,半身 / 活动立绘,cubism2,src/vendor/deskpet/bangdream-models/040_live_event_297_ur/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,64626,0.282456,0,66,439,436,440,371,52,34,344,430,0.779711,1.27907,0.862791,52,43,0,0,good,2,2097152,7b0987ddcbe58ebe18de3fb5efb6150a3e2c56282fb171b53ca37e82f1bb9917,.cache/deskpet-audit/render-screenshots/bangdream_040_live_event_297_ur.png,,,2026-06-14T19:22:09.705Z,1548
bangdream_041_casual-2023,041_casual-2023,041,丰川 祥子,casual-2023,半身 / 私服立绘,cubism2,src/vendor/deskpet/bangdream-models/041_casual-2023/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,67138,0.293435,0,68,439,436,440,369,52,34,344,430,0.779699,1.27907,0.85814,52,43,0,0,good,2,2097152,7ae808f490c49f2ada8b1a56b83027dc7eeb8fb7bbe047a1a51ce93c049b3633,.cache/deskpet-audit/render-screenshots/bangdream_041_casual-2023.png,,,2026-06-14T19:22:11.253Z,1350
bangdream_041_event_297_story_01,041_event_297_story_01,041,丰川 祥子,event_297_story_01,半身 / 剧情立绘,cubism2,src/vendor/deskpet/bangdream-models/041_event_297_story_01/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,72807,0.318212,0,68,439,436,440,369,52,34,344,430,0.779699,1.27907,0.85814,52,43,0,0,good,2,2097152,5f5c12f9bf74fe2430f8c45b682a2eb37d25140bda5d28c80f1d6b2ab9d18d5a,.cache/deskpet-audit/render-screenshots/bangdream_041_event_297_story_01.png,,,2026-06-14T19:22:12.602Z,1534
bangdream_041_jh_school_winter-2023,041_jh_school_winter-2023,041,丰川 祥子,jh_school_winter-2023,半身 / 冬装立绘,cubism2,src/vendor/deskpet/bangdream-models/041_jh_school_winter-2023/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,66786,0.291897,0,68,439,436,440,369,52,34,344,430,0.779699,1.27907,0.85814,52,43,0,0,good,2,2097152,220dab8d260b1b53caad10211755836e800e118c83ae80922e8912d5af60db0a,.cache/deskpet-audit/render-screenshots/bangdream_041_jh_school_winter-2023.png,,,2026-06-14T19:22:14.137Z,1315
bangdream_041_school_summer-2023,041_school_summer-2023,041,丰川 祥子,school_summer-2023,半身 / 夏装立绘,cubism2,src/vendor/deskpet/bangdream-models/041_school_summer-2023/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,64733,0.282924,0,68,439,436,440,369,52,34,344,430,0.779699,1.27907,0.85814,52,43,0,0,good,2,2097152,b46d2dc24e2b5087025c6a07354fab8b11963f68a2cfa735b2906e22dd0eb0fa,.cache/deskpet-audit/render-screenshots/bangdream_041_school_summer-2023.png,,,2026-06-14T19:22:15.452Z,1216
bangdream_041_school_winter-2023,041_school_winter-2023,041,丰川 祥子,school_winter-2023,半身 / 冬装立绘,cubism2,src/vendor/deskpet/bangdream-models/041_school_winter-2023/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,66389,0.290162,0,68,439,436,440,369,52,34,344,430,0.779699,1.27907,0.85814,52,43,0,0,good,2,2097152,ae7c31d08ecbe42c4fd05bb9dbeb8e63fb1a984e7be73f060957b609ffaf1f3d,.cache/deskpet-audit/render-screenshots/bangdream_041_school_winter-2023.png,,,2026-06-14T19:22:16.668Z,1200
bangdream_042_casual-2023,042_casual-2023,042,三角 初华,casual-2023,半身 / 私服立绘,cubism2,src/vendor/deskpet/bangdream-models/042_casual-2023/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,60827,0.265852,0,49,439,436,440,388,52,34,344,430,0.779803,1.27907,0.902326,52,43,0,0,good,2,2097152,e479d4e6369031b8cc3e5b466c44a2ac3b21ef5681a992b9bb918ba4781bf474,.cache/deskpet-audit/render-screenshots/bangdream_042_casual-2023.png,,,2026-06-14T19:22:17.868Z,1199
bangdream_042_casual-2023_nocap,042_casual-2023_nocap,042,三角 初华,casual-2023_nocap,半身 / 私服立绘,cubism2,src/vendor/deskpet/bangdream-models/042_casual-2023_nocap/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,60138,0.262841,0,55,439,436,440,382,52,34,344,430,0.779772,1.27907,0.888372,52,43,0,0,good,2,2097152,663d68c5ea71ecddaa010df0a2b79bf001483ef1edc5906730d59bc3e6a82937,.cache/deskpet-audit/render-screenshots/bangdream_042_casual-2023_nocap.png,,,2026-06-14T19:22:19.067Z,1116
bangdream_042_event_297_story_01,042_event_297_story_01,042,三角 初华,event_297_story_01,半身 / 剧情立绘,cubism2,src/vendor/deskpet/bangdream-models/042_event_297_story_01/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,65817,0.287662,0,55,439,436,440,382,52,34,344,430,0.779772,1.27907,0.888372,52,43,0,0,good,2,2097152,9a44b8bb8b64d669792e00ac6436ebd7f61ac6b63cb2222f15ed6b77d0adedbe,.cache/deskpet-audit/render-screenshots/bangdream_042_event_297_story_01.png,,,2026-06-14T19:22:20.183Z,1352
bangdream_042_school_summer-2023,042_school_summer-2023,042,三角 初华,school_summer-2023,半身 / 夏装立绘,cubism2,src/vendor/deskpet/bangdream-models/042_school_summer-2023/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,60611,0.264908,0,55,439,436,440,382,52,34,344,430,0.779772,1.27907,0.888372,52,43,0,0,good,2,2097152,c99cbb32a77600c4c5a92bbba218053eb2afcd5abe8cbaa5e4f1c349fc461bf8,.cache/deskpet-audit/render-screenshots/bangdream_042_school_summer-2023.png,,,2026-06-14T19:22:21.535Z,1132
bangdream_042_school_winter-2023,042_school_winter-2023,042,三角 初华,school_winter-2023,半身 / 冬装立绘,cubism2,src/vendor/deskpet/bangdream-models/042_school_winter-2023/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,62521,0.273256,0,55,439,436,440,382,52,34,344,430,0.779772,1.27907,0.888372,52,43,0,0,good,2,2097152,fe295d5c0821057153acb1c13304902591e0772e19879ad90f478bfa8872d8d9,.cache/deskpet-audit/render-screenshots/bangdream_042_school_winter-2023.png,,,2026-06-14T19:22:22.667Z,1166
bangdream_042_sumimi,042_sumimi,042,三角 初华,sumimi,半身 / 偶像舞台装,cubism2,src/vendor/deskpet/bangdream-models/042_sumimi/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,62509,0.273204,0,55,439,436,440,382,52,34,344,430,0.779772,1.27907,0.888372,52,43,0,0,good,2,2097152,7eb8f32557673cdc556a1be9501ebc942e350f4751cf1bb2505e40ffae0b6f43,.cache/deskpet-audit/render-screenshots/bangdream_042_sumimi.png,,,2026-06-14T19:22:23.833Z,1218
bangdream_043_casual-2023,043_casual-2023,043,八幡 海铃,casual-2023,半身 / 私服立绘,cubism2,src/vendor/deskpet/bangdream-models/043_casual-2023/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,59143,0.258492,0,61,439,436,440,376,52,34,344,430,0.779739,1.27907,0.874419,52,43,0,0,good,2,2097152,cf0e4b11ff1e07b3e971edd37a99aa50e75578a276b45e4d47d1c09249ad029f,.cache/deskpet-audit/render-screenshots/bangdream_043_casual-2023.png,,,2026-06-14T19:22:25.051Z,1468
bangdream_043_event_297_story_01,043_event_297_story_01,043,八幡 海铃,event_297_story_01,半身 / 剧情立绘,cubism2,src/vendor/deskpet/bangdream-models/043_event_297_story_01/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,62380,0.27264,0,61,439,436,440,376,52,34,344,430,0.779739,1.27907,0.874419,52,43,0,0,good,2,2097152,8c9da42085433af4a9b789134809941b5d88d8d63e6ff2a7cc374f9f13d75f15,.cache/deskpet-audit/render-screenshots/bangdream_043_event_297_story_01.png,,,2026-06-14T19:22:26.519Z,1231
bangdream_043_school_summer-2023,043_school_summer-2023,043,八幡 海铃,school_summer-2023,半身 / 夏装立绘,cubism2,src/vendor/deskpet/bangdream-models/043_school_summer-2023/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,59481,0.259969,0,61,439,436,440,376,52,34,344,430,0.779739,1.27907,0.874419,52,43,0,0,good,2,2097152,5751cf9674de6f3fa72eb469928e84fdadad0443278c769e24815575e04e3ad6,.cache/deskpet-audit/render-screenshots/bangdream_043_school_summer-2023.png,,,2026-06-14T19:22:27.750Z,1133
bangdream_043_school_winter-2023,043_school_winter-2023,043,八幡 海铃,school_winter-2023,半身 / 冬装立绘,cubism2,src/vendor/deskpet/bangdream-models/043_school_winter-2023/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,61356,0.268164,0,61,439,436,440,376,52,34,344,430,0.779739,1.27907,0.874419,52,43,0,0,good,2,2097152,2dab9216bfbf4a1a2a9c4e688ecb5539f97d57136bfb75b57a6adf1d8d1f65b7,.cache/deskpet-audit/render-screenshots/bangdream_043_school_winter-2023.png,,,2026-06-14T19:22:28.883Z,1167
bangdream_044_casual-2023,044_casual-2023,044,祐天寺 若麦,casual-2023,半身 / 私服立绘,cubism2,src/vendor/deskpet/bangdream-models/044_casual-2023/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,57682,0.252107,0,44,439,436,440,393,52,34,344,430,0.779829,1.27907,0.913953,52,43,0,0,good,2,2097152,b35f22c6d9099ca600848a738cbe71c5de256226926bb48ab69931e7c0096a5a,.cache/deskpet-audit/render-screenshots/bangdream_044_casual-2023.png,,,2026-06-14T19:22:30.050Z,1283
bangdream_044_event_297_story_01,044_event_297_story_01,044,祐天寺 若麦,event_297_story_01,半身 / 剧情立绘,cubism2,src/vendor/deskpet/bangdream-models/044_event_297_story_01/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,60852,0.265962,0,44,439,436,440,393,52,34,344,430,0.779829,1.27907,0.913953,52,43,0,0,good,2,2097152,7935f87d116d4c6bf30a00de50975eb1c298b2c2851d2a812804c6917da90584,.cache/deskpet-audit/render-screenshots/bangdream_044_event_297_story_01.png,,,2026-06-14T19:22:31.334Z,1401
bangdream_045_casual-2023,045_casual-2023,045,若叶 睦,casual-2023,半身 / 私服立绘,cubism2,src/vendor/deskpet/bangdream-models/045_casual-2023/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,62356,0.272535,0,71,439,436,440,366,52,34,344,430,0.779682,1.27907,0.851163,52,43,0,0,good,2,2097152,0f60333fa48639b8a9252ccc2061b9616af23daeffc6ec2cc260d6d81a575231,.cache/deskpet-audit/render-screenshots/bangdream_045_casual-2023.png,,,2026-06-14T19:22:32.735Z,1534
bangdream_045_event_297_story_01,045_event_297_story_01,045,若叶 睦,event_297_story_01,半身 / 剧情立绘,cubism2,src/vendor/deskpet/bangdream-models/045_event_297_story_01/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,65882,0.287946,0,61,439,436,440,376,52,34,344,430,0.779739,1.27907,0.874419,52,43,0,0,good,2,2097152,6ef45bd4721b45c3fbbad2d8c99bd6f6c1b98abac403672b38551e7fbe328cd9,.cache/deskpet-audit/render-screenshots/bangdream_045_event_297_story_01.png,,,2026-06-14T19:22:34.269Z,1516
bangdream_045_school_summer-2023,045_school_summer-2023,045,若叶 睦,school_summer-2023,半身 / 夏装立绘,cubism2,src/vendor/deskpet/bangdream-models/045_school_summer-2023/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,58653,0.256351,0,71,439,436,440,366,52,34,344,430,0.779682,1.27907,0.851163,52,43,0,0,good,2,2097152,f3854697d8e50c86d331b6e3db63d285ea756b6e5fd78aa03be7255134fc0e05,.cache/deskpet-audit/render-screenshots/bangdream_045_school_summer-2023.png,,,2026-06-14T19:22:35.785Z,1349
bangdream_045_school_winter-2023,045_school_winter-2023,045,若叶 睦,school_winter-2023,半身 / 冬装立绘,cubism2,src/vendor/deskpet/bangdream-models/045_school_winter-2023/model.json,rendered,pass,runtime loaded and alpha bounds match a visible half-body character,440,520,392,490,60405,0.264008,0,71,439,436,440,366,52,34,344,430,0.779682,1.27907,0.851163,52,43,0,0,good,2,2097152,97494fe08075017e1e3f6bc114474aaab590622352c1843a328ef693b348945b,.cache/deskpet-audit/render-screenshots/bangdream_045_school_winter-2023.png,,,2026-06-14T19:22:37.135Z,1249
