resource_key,resource_key_strategy,model_key,local_code,upstream_code,variant,costume_key,family,character_name_zh,character_name_ja,band,row_kind,is_current_pool,is_covered_candidate,is_union_reference,gist_selection_proxy_bucket,gist_selection_proxy_score,gist_content_safety_hint,bestdori_available_servers,bestdori_preferred_server,tagger_visual_evidence_status,tagger_visual_evidence_count,tagger_visual_evidence_primary_url,tagger_visual_evidence_primary_sha256,download_status,conversion_status,validate_status,render_status,render_complete_person_decision,render_complete_person_reason,render_nonblank_ratio,render_bounds_width,render_bounds_height,render_bounds_inside_ratio,render_image_sha256_primary,render_image_sha256_desktop,render_image_sha256_mobile,tagger_model_id,tagger_model_revision,rating_signal_source,rating_score_general,rating_score_sensitive,rating_score_questionable,rating_score_explicit,rating_predicted_label,rating_confidence,rating_margin,llm_review_status,llm_review_reason,needs_llm_review,llm_review_label,needs_human_review,human_review_label,final_content_rating,content_policy_decision,eligible_for_default_pool,eligible_for_sensitive_easter_egg_pool,exclusion_reason,evidence_refs
bangdream_006_live_r_2023,local_code_variant,006_live_r_2023,006,006,live_r_2023,006_live_r_2023,live_r,美竹兰,美竹 蘭,Afterglow,covered_candidate,False,True,True,B,81,manual_review_required,"[""jp"", ""cn"", ""en"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/006_general_rip/texture_00.png,a2c1ba99bd6b99cdb5a3d84d1d579b42723b5d8ae4bf39e39c18760f632944a8,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.9819937348365784,0.022116346284747124,0.00028399706934578717,6.100937389419414e-05,general,0.9819937348365784,0.9598773885518312,not_required,tagger_confident,False,,False,,general,allow_default,True,False,,"[""raw-gist-candidate-632""]"
bangdream_006_live_sr_01,local_code_variant,006_live_sr_01,006,006,live_sr_01,006_live_sr_01,live_sr,美竹兰,美竹 蘭,Afterglow,covered_candidate,False,True,True,A,90,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,1,https://bestdori.com/assets/jp/live2d/chara/006_live_sr_01_rip/texture_00.png,4bdf6b43a18a9f65650b606d4008600ffad4712626ff29497ff342eae1baa13d,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.05948084220290184,0.9337418675422668,0.001212385599501431,9.326342842541635e-05,sensitive,0.9337418675422668,0.874261025339365,not_required,tagger_confident,False,,False,,sensitive,allow_sensitive_easter_egg,False,True,,"[""raw-gist-candidate-633""]"
bangdream_006_memorial_middle_school,local_code_variant,006_memorial_middle_school,006,006,memorial_middle_school,006_memorial_middle_school,other,美竹兰,美竹 蘭,Afterglow,covered_candidate,False,True,True,D,44,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,1,https://bestdori.com/assets/jp/live2d/chara/006_memorial_middle_school_rip/texture_00.png,fbb69682014d722dc8a0506f7757bed8365df4c5dd1645791514d849a6716b2d,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.5526068210601807,0.4579586386680603,0.0005607593921013176,8.167829946614802e-05,general,0.5526068210601807,0.09464818239212036,completed,low_confidence_direct_rating threshold=0.27,False,general,False,,general,allow_default,True,False,,"[""raw-gist-candidate-634"", ""llm-review-bangdream_006_memorial_middle_school""]"
bangdream_006_miku_lostone,local_code_variant,006_miku_lostone,006,006,miku_lostone,006_miku_lostone,other,美竹兰,美竹 蘭,Afterglow,covered_candidate,False,True,True,D,44,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,1,https://bestdori.com/assets/jp/live2d/chara/006_miku_lostone_rip/texture_00.png,6c04c2fa4459f8df4e89277d1a8e3b8f8654f0775ba1ed666834a4c6a85ece39,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.002621629275381565,0.9952532052993774,0.00121847924310714,0.0001857094030128792,sensitive,0.9952532052993774,0.9926315760239959,not_required,tagger_confident,False,,False,,sensitive,allow_sensitive_easter_egg,False,True,,"[""raw-gist-candidate-635""]"
bangdream_006_pajamas-2023,local_code_variant,006_pajamas-2023,006,006,pajamas-2023,006_pajamas-2023,other,美竹兰,美竹 蘭,Afterglow,covered_candidate,False,True,True,D,42,manual_review_required,"[""jp"", ""cn"", ""en"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/006_general_rip/texture_00.png,a2c1ba99bd6b99cdb5a3d84d1d579b42723b5d8ae4bf39e39c18760f632944a8,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.9819937348365784,0.022116346284747124,0.00028399706934578717,6.100937389419414e-05,general,0.9819937348365784,0.9598773885518312,not_required,tagger_confident,False,,False,,general,allow_default,True,False,,"[""raw-gist-candidate-636""]"
bangdream_006_precious_summer,local_code_variant,006_precious_summer,006,006,precious_summer,006_precious_summer,other,美竹兰,美竹 蘭,Afterglow,covered_candidate,False,True,True,D,44,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,1,https://bestdori.com/assets/jp/live2d/chara/006_precious_summer_rip/texture_00.png,da1907155d7da5744574ac9f94e9ef3e158f200aa7369fb516345ebd293e20a3,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.016995392739772797,0.9826688766479492,0.0021697061602026224,6.28330308245495e-05,sensitive,0.9826688766479492,0.9656734839081764,not_required,tagger_confident,False,,False,,sensitive,allow_sensitive_easter_egg,False,True,,"[""raw-gist-candidate-637""]"
bangdream_006_school_summer,local_code_variant,006_school_summer,006,006,school_summer,006_school_summer,school,美竹兰,美竹 蘭,Afterglow,covered_candidate,False,True,True,D,49,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,1,https://bestdori.com/assets/jp/live2d/chara/006_school_summer_rip/texture_00.png,dfbccb8536d6359b7413bdc2767fbe9d8068263092c097d5ec103c58a81db2cb,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.9811532497406006,0.022897856310009956,0.0005525973974727094,5.475100260809995e-05,general,0.9811532497406006,0.9582553934305906,not_required,tagger_confident,False,,False,,general,allow_default,True,False,,"[""raw-gist-candidate-638""]"
bangdream_006_school_summer-2023,local_code_variant,006_school_summer-2023,006,006,school_summer-2023,006_school_summer-2023,school,美竹兰,美竹 蘭,Afterglow,covered_candidate,False,True,True,A,93,manual_review_required,"[""jp"", ""cn"", ""en"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/006_general_rip/texture_00.png,a2c1ba99bd6b99cdb5a3d84d1d579b42723b5d8ae4bf39e39c18760f632944a8,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.9819937348365784,0.022116346284747124,0.00028399706934578717,6.100937389419414e-05,general,0.9819937348365784,0.9598773885518312,not_required,tagger_confident,False,,False,,general,allow_default,True,False,,"[""raw-gist-candidate-641""]"
bangdream_006_school_summer_s2,local_code_variant,006_school_summer_s2,006,006,school_summer_s2,006_school_summer_s2,school,美竹兰,美竹 蘭,Afterglow,covered_candidate,False,True,True,D,49,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,1,https://bestdori.com/assets/jp/live2d/chara/006_school_summer_s2_rip/texture_00.png,bbda6b047c2e9162a610d96a47585ec3e9e2e86bd5e0e44eee0876733e96d62a,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.9582223296165466,0.051891814917325974,0.0007320086006075144,5.2342387789394706e-05,general,0.9582223296165466,0.9063305146992207,not_required,tagger_confident,False,,False,,general,allow_default,True,False,,"[""raw-gist-candidate-639""]"
bangdream_006_school_summer_v3,local_code_variant,006_school_summer_v3,006,006,school_summer_v3,006_school_summer_v3,school,美竹兰,美竹 蘭,Afterglow,covered_candidate,False,True,True,D,49,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,1,https://bestdori.com/assets/jp/live2d/chara/006_school_summer_v3_rip/texture_00.png,83152c4a0b85a6b13fbe63822dc98e3e389537c680faf2b4e46d6b5c746d8b0c,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.9443561434745789,0.06835620850324631,0.000702515768352896,5.247688386589289e-05,general,0.9443561434745789,0.8759999349713326,not_required,tagger_confident,False,,False,,general,allow_default,True,False,,"[""raw-gist-candidate-640""]"
bangdream_006_school_winter,local_code_variant,006_school_winter,006,006,school_winter,006_school_winter,school,美竹兰,美竹 蘭,Afterglow,covered_candidate,False,True,True,D,49,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,1,https://bestdori.com/assets/jp/live2d/chara/006_school_winter_rip/texture_00.png,e9bdffdecc76b5384293cf66d52da3906cc5e90db6c7302ddfc8ef297c533bb5,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.968559980392456,0.037258971482515335,0.0006438488489948213,5.13482591486536e-05,general,0.968559980392456,0.9313010089099407,not_required,tagger_confident,False,,False,,general,allow_default,True,False,,"[""raw-gist-candidate-642""]"
bangdream_006_school_winter-2023,local_code_variant,006_school_winter-2023,006,006,school_winter-2023,006_school_winter-2023,school,美竹兰,美竹 蘭,Afterglow,covered_candidate,False,True,True,A,93,manual_review_required,"[""jp"", ""cn"", ""en"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/006_general_rip/texture_00.png,a2c1ba99bd6b99cdb5a3d84d1d579b42723b5d8ae4bf39e39c18760f632944a8,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.9819937348365784,0.022116346284747124,0.00028399706934578717,6.100937389419414e-05,general,0.9819937348365784,0.9598773885518312,not_required,tagger_confident,False,,False,,general,allow_default,True,False,,"[""raw-gist-candidate-644""]"
bangdream_006_school_winter_s2,local_code_variant,006_school_winter_s2,006,006,school_winter_s2,006_school_winter_s2,school,美竹兰,美竹 蘭,Afterglow,covered_candidate,False,True,True,D,49,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,1,https://bestdori.com/assets/jp/live2d/chara/006_school_winter_s2_rip/texture_00.png,c8a1899f193af07d9bce9d57d6042f650cc4dff60899b5440122779805e928cb,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.9026523232460022,0.10672976821660995,0.0006341979606077075,5.28547061549034e-05,general,0.9026523232460022,0.7959225550293922,not_required,tagger_confident,False,,False,,general,allow_default,True,False,,"[""raw-gist-candidate-643""]"
bangdream_006_special_5th,local_code_variant,006_special_5th,006,006,special_5th,006_special_5th,special_5th,美竹兰,美竹 蘭,Afterglow,covered_candidate,False,True,True,A,85,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,1,https://bestdori.com/assets/jp/live2d/chara/006_special_5th_rip/texture_00.png,9fe6a5f07aed15e81a343f72308f1dff7269b29ed429710b6193010445eca2b7,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.8217077851295471,0.2416231334209442,0.0008041936089284718,0.0001117017527576536,general,0.8217077851295471,0.5800846517086029,not_required,tagger_confident,False,,False,,general,allow_default,True,False,,"[""raw-gist-candidate-645""]"
bangdream_006_swimsuit-2023,local_code_variant,006_swimsuit-2023,006,006,swimsuit-2023,006_swimsuit-2023,swimsuit,美竹兰,美竹 蘭,Afterglow,covered_candidate,False,True,True,B,82,sensitive_review_hint,"[""jp"", ""cn"", ""en"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/006_general_rip/texture_00.png,a2c1ba99bd6b99cdb5a3d84d1d579b42723b5d8ae4bf39e39c18760f632944a8,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.9819937348365784,0.022116346284747124,0.00028399706934578717,6.100937389419414e-05,general,0.9819937348365784,0.9598773885518312,not_required,tagger_confident,False,,False,,general,allow_default,True,False,,"[""raw-gist-candidate-646""]"
bangdream_007_2018_dog,local_code_variant,007_2018_dog,007,007,2018_dog,007_2018_dog,other,青叶摩卡,青葉 モカ,Afterglow,covered_candidate,False,True,True,D,44,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,1,https://bestdori.com/assets/jp/live2d/chara/007_2018_dog_rip/texture_00.png,b68e708f4993b76f7cffc000caa06158a66e2ef0fe4e67af7712da25d16e2c8b,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.00611737510189414,0.9817348122596741,0.002190519357100129,0.00018759410886559635,sensitive,0.9817348122596741,0.9756174371577799,not_required,tagger_confident,False,,False,,sensitive,allow_sensitive_easter_egg,False,True,,"[""raw-gist-candidate-647""]"
bangdream_007_2018_halloween,local_code_variant,007_2018_halloween,007,007,2018_halloween,007_2018_halloween,other,青叶摩卡,青葉 モカ,Afterglow,covered_candidate,False,True,True,D,36,manual_review_required,"[""cn""]",cn,failed,0,,,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,unavailable,,,,,unknown,,,blocked,visual_evidence_unavailable,True,,True,,unknown,pending,False,False,content review pending,"[""raw-gist-candidate-648""]"
bangdream_007_2019_furisode,local_code_variant,007_2019_furisode,007,007,2019_furisode,007_2019_furisode,furisode,青叶摩卡,青葉 モカ,Afterglow,covered_candidate,False,True,True,A,85,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,1,https://bestdori.com/assets/jp/live2d/chara/007_2019_furisode_rip/texture_00.png,6311c945726e6b58436d9156f5a967a51cd2bbfa16952fee5980ea697e3a06fb,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.8604280948638916,0.15392616391181946,0.00046324319555424154,6.107090302975848e-05,general,0.8604280948638916,0.7065019309520721,not_required,tagger_confident,False,,False,,general,allow_default,True,False,,"[""raw-gist-candidate-649""]"
bangdream_007_2019af,local_code_variant,007_2019af,007,007,2019af,007_2019af,other,青叶摩卡,青葉 モカ,Afterglow,covered_candidate,False,True,True,D,36,manual_review_required,"[""cn""]",cn,failed,0,,,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,unavailable,,,,,unknown,,,blocked,visual_evidence_unavailable,True,,True,,unknown,pending,False,False,content review pending,"[""raw-gist-candidate-650""]"
bangdream_007_2024_furisode,local_code_variant,007_2024_furisode,007,007,2024_furisode,007_2024_furisode,furisode,青叶摩卡,青葉 モカ,Afterglow,covered_candidate,False,True,True,B,83,manual_review_required,"[""jp"", ""cn"", ""en"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/007_general_rip/texture_00.png,8211e66d2383efda1abbc9ba5295c6f2371359b92974789d541f75602e399500,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.1336827129125595,0.8550461530685425,0.00042055791709572077,0.0001175383004010655,sensitive,0.8550461530685425,0.721363440155983,not_required,tagger_confident,False,,False,,sensitive,allow_sensitive_easter_egg,False,True,,"[""raw-gist-candidate-651""]"
bangdream_007_2nd_general_election_r,local_code_variant,007_2nd_general_election_r,007,007,2nd_general_election_r,007_2nd_general_election_r,other,青叶摩卡,青葉 モカ,Afterglow,covered_candidate,False,True,True,D,47,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,1,https://bestdori.com/assets/jp/live2d/chara/007_2nd_general_election_r_rip/texture_00.png,0c32d7f0183fa32872fe7b9585680726151c65680c1e499e5393fdd01fd3b4a1,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.002365969819948077,0.997347354888916,0.0006898261490277946,6.879527063574642e-05,sensitive,0.997347354888916,0.9949813850689679,not_required,tagger_confident,False,,False,,sensitive,allow_sensitive_easter_egg,False,True,,"[""raw-gist-candidate-652""]"
bangdream_007_birthday_2021,local_code_variant,007_birthday_2021,007,007,birthday_2021,007_birthday_2021,birthday,青叶摩卡,青葉 モカ,Afterglow,covered_candidate,False,True,True,A,100,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/007_birthday_2021_rip/texture_00.png,4b5c4053df68b8b68c82bfc081c2eebe570a729ce3f01176486719f26188da9d,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.002906754380092025,0.9886639714241028,0.011928766965866089,0.00031911107362248003,sensitive,0.9886639714241028,0.9767352044582367,not_required,tagger_confident,False,,False,,sensitive,allow_sensitive_easter_egg,False,True,,"[""raw-gist-candidate-653""]"
bangdream_007_birthday_2022,local_code_variant,007_birthday_2022,007,007,birthday_2022,007_birthday_2022,birthday,青叶摩卡,青葉 モカ,Afterglow,covered_candidate,False,True,True,A,100,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/007_birthday_2022_rip/texture_00.png,9df18484e3af15368da29c961991973773be1929b67231e37262ca04c7eb9354,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.0009173545404337347,0.9952738881111145,0.0031350923236459494,0.00032281482708640397,sensitive,0.9952738881111145,0.9921387957874686,not_required,tagger_confident,False,,False,,sensitive,allow_sensitive_easter_egg,False,True,,"[""raw-gist-candidate-654""]"
bangdream_007_casual-2023,local_code_variant,007_casual-2023,007,007,casual-2023,007_casual-2023,casual,青叶摩卡,青葉 モカ,Afterglow,covered_candidate,False,True,True,A,93,manual_review_required,"[""jp"", ""cn"", ""en"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/007_general_rip/texture_00.png,8211e66d2383efda1abbc9ba5295c6f2371359b92974789d541f75602e399500,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.1336827129125595,0.8550461530685425,0.00042055791709572077,0.0001175383004010655,sensitive,0.8550461530685425,0.721363440155983,not_required,tagger_confident,False,,False,,sensitive,allow_sensitive_easter_egg,False,True,,"[""raw-gist-candidate-660""]"
bangdream_007_casual_summer-2023,local_code_variant,007_casual_summer-2023,007,007,casual_summer-2023,007_casual_summer-2023,casual,青叶摩卡,青葉 モカ,Afterglow,covered_candidate,False,True,True,A,93,manual_review_required,"[""jp"", ""cn"", ""en"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/007_general_rip/texture_00.png,8211e66d2383efda1abbc9ba5295c6f2371359b92974789d541f75602e399500,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.1336827129125595,0.8550461530685425,0.00042055791709572077,0.0001175383004010655,sensitive,0.8550461530685425,0.721363440155983,not_required,tagger_confident,False,,False,,sensitive,allow_sensitive_easter_egg,False,True,,"[""raw-gist-candidate-657""]"
